print,type,snippet,headline,word.count,popular
1,News,"Clive Thompson, a science and technology writer, argues that technology is making us more intelligent and creating an ambient awareness of the people around us.",The Science Author Clive Thompson Does Not Think Tech Is Ruining Your Mind,895,0
1,News,"Deregulation has helped the United States maintain its pre-eminence in the competition for global public offerings, but perhaps at a price, the Deal Professor writes.",Lax Rules Give U.S. Upper Hand in Tussle Over Alibaba I.P.O.,1209,0
1,News,"The company has reinvented its venerable RealPlayer software as a cloud service that it says will make it easier to privately share personal videos between mobile devices, television sets and computers.",Internet Pioneer RealNetworks Seeks Revival,750,0
1,News,"A day after Microsoft announced plans for its new Surface tablets, Amazon refreshed the Kindle Fire line. The tablet wars are just getting started.",Amazon Updates Kindle Fire Line,370,0
1,News,The Chinese Internet company has ended talks with the Hong Kong stock exchange over an initial public offering.,Chinese Internet Giant Alibaba Plans to Issue I.P.O. in New York ,1138,0
1,News,Federal prosecutors and SAC Capital Advisors are said to be in settlement talks. | Alibaba has shifted its initial public offering plans to New York from Hong Kong. | JPMorgan Chase is negotiating a multibillion-dollar settlement with state and feder,SAC in Settlement Talks,1811,0
1,News,"A custom 63 Corvette Sting Ray built for G.M. the design chief Harley Earl goes up for auction next month, and Fiat delays introduction of Alfa Romeo to the United States.",Wheelies: The Harley Sting Ray Edition,473,0
1,News,"Bill Gatess many talents dont include effectiveness as chairman. Under his leadership, Microsofts board left Mr. Ballmer in place too long, the author writes.",It's Time for Gates to Part Ways With Microsoft,442,0
1,News,"Wednesdays highlights from around the Web include reactions to Oracle Team USAs victory in the Americas Cup, and a tale of air travel gone awry because of a flaw on Apples Maps app.","Today's Scuttlebot: Oracle's Sailing Success, and an Apple Maps Oops",329,0
1,News,How to find a cheap flight. Using Google Plus for contests. Health insurance premiums come in lower than expected.,Today in Small Business: Too Many Start-Ups?,575,0
1,News,"Google made one of the biggest ever changes to its search engine, as part of a shift away from matching keywords on Web pages to understanding the meaning of search queries.",Google Alters Search to Handle More Complex Queries,526,0
1,News,"Jack Ma, the executive chairman of Alibaba, and his wife are joining some of Silicon Valleys biggest names as sponsors of the worlds richest prize for medicine and biology.",Jack Ma to Join Tech Moguls in Backing Medical Research Prize,565,0
1,News,"Kabbage, a lender based in Atlanta, looks at information that a traditional banker would not consider, including social media metrics.",Obtaining a Loan From Lenders Who Review Your Tweets Along With Your Books,1002,0
1,News,Americas toilet turnaround. The biggest start-up incubator in the world. And what percent of Yelps reviews do you think are fake?,Today in Small Business: Postal Arbitrage,549,0
1,News,Does JPMorgans $11 billion settlement to end its numerous investigations mark the last chapter in the story of the financial crisis?,"Joe on WNYC's ""Money Talking"": Sept. 27, 2013",78,0
1,News,"A Q. and A. with Nolan Conway, who photographed people who spend the night in Walmart parking lots.",Waking Up at Walmart,732,0
1,News,The author of this weeks cover story (its fiction!) answers questions about how he created a world in which the corporate world bleeds into everyday life.,Behind the Cover Story: Dave Eggers on Imagining the Future World of Over-Sharing,831,0
0,News,"In a so-called gaming house in Alameda, Calif., professional video game players who have joined forces in a team spend their time honing their competitive skills.",Grooming the Champions of the Keyboard,1976,0
1,News,"Rebecca Howard, the general manager of video production at The Times, straddles the traditional wall between business and journalism.","In the Expanding World of Times Video, a Boss 'From Another Planet'",786,0
1,News,Advocates for the blind say smartphones and tablets could be the biggest aid to come along since Braille was invented in the 1820s.,Disruptions: Visually Impaired Turn to Smartphones to See Their World,1033,0
1,News,"On Monday, a new trial begins in the Securities and Exchange Commissions five-year battle with the Dallas Mavericks owner over accusations of insider trading.",S.E.C. Again Takes On Mark Cuban in Insider Case,1299,0
0,News,"The disclosure in August of a terrorist plot by Al Qaeda has caused more damage to American counterterrorism efforts than the vast trove of data from Edward Snowden, the former N.S.A. consultant, analysts said.",Qaeda Plot Leak Has Undermined U.S. Intelligence,1496,0
0,News,"David Lowery, leader of the bands Camper Van Beethoven and Cracker, is pressing for higher royalties for musicians.",Defining and Demanding a Musicians Fair Shake in the Internet Age,1134,0
1,News,A New York hedge fund has taken some of its Lending Club loans and sold them in a $53 million securitization. Are more such deals likely to be on the horizon?,A Step Toward 'Peer to Peer' Lending Securitization,799,0
0,News,"The chaos of civil war has proved to be fertile ground for the Islamic State in Iraq and Syria, a revival of Al Qaeda in Iraq, analysts said.",Qaeda Branch in Syria Pursues Its Own Agenda,1324,0
1,News,"Technology from NTT Docomo, the biggest mobile network operator in Japan, has been a highlight at Ceatec, a technology trade show in Tokyo.",A Google Glass Alternative in Japan,544,0
1,News,"Facebook said people can now search status updates, photo captions, check-ins and comments from both their own timelines and those of their friends.",Facebook Now Allows Users to Search Timelines,361,0
1,News,"CGNet Swara, a mobile phone based citizen journalism initiative is providing a voice to Indias tribal communities in conflict-torn central India.",Citizen Journalism Grows in India's War-Torn Tribal Belt,1314,0
1,News,"Two cases with possible wide-reaching consequences assert that Googles data-gathering about users, in order to show them targeted ads, constitutes an illegal invasion of privacy.",Daily Report: Lawsuit Accuses Google of Wiretapping in Gmail Scans,309,0
1,News,New Yorks attorney general is expected to accuse Wells Fargo of flouting a settlement over foreclosures. | The Empire State Building has gone to Wall Street. | The oil firm founded by Eike Batista was pushed closer to bankruptcy. | J.C. Penney ill,Wells Fargo Braces for Suit on Foreclosures ,1702,0
0,News,The princess of twerk has a few big-name pals.,The Pro-Miley Backlash,1379,0
0,News,A beloved magazine returns from the dead (again). And this time its all about commerce.,Domino 3.0,2325,0
0,News,"A federal judge unsealed documents in a case involving a tech entrepreneur who refused to give the government broad access to data on users of Lavabit, his secure e-mail service, one of whom was Edward J. Snowden.","As F.B.I. Pursued Snowden, an E-Mail Service Stood Firm",1509,1
1,News,"The latest version of the Kindle Fire still encourages consumers to buy more stuff from Amazon. But its a lighter, sharper and faster pleasure than the prior model.","A New Kindle Fire, Just in Time for the Holiday Season",857,0
1,News,"Microsoft said that Steven A. Ballmer, its chief executive, received 39 percent of the total annual bonus that he could have received this year.",Ballmer's Bonus Shrinks on Weakness of Windows  ,287,0
